cluster,gene,gini,local_mean,log_local_mean,Status,Reason,Category,is_labeled,is_signature,is_extra,rank_local_mean
CD8.c01.Tn.MAL,PTOV1-AS2,0.9982199302293433,0.003129957,0.003125069,Kept,None,Kept,False,False,False,12942
CD8.c01.Tn.MAL,AC018766.4,0.9976574635275594,0.0,0.0,Kept,None,Kept,False,False,False,13346
CD8.c01.Tn.MAL,PNKP,0.8634159435671545,0.1507094,0.14037862,Kept,None,Kept,False,False,False,3384
CD8.c01.Tn.MAL,AKT1S1,0.9676457309686453,0.047939897,0.046826232,Kept,None,Kept,False,False,False,7047
CD8.c01.Tn.MAL,TBC1D17,0.9302117200866299,0.08720265,0.083608024,Kept,None,Kept,False,False,False,5179
CD8.c01.Tn.MAL,IL4I1,0.981922302655662,0.0182932,0.018127892,Kept,None,Kept,False,False,False,9466
CD8.c01.Tn.MAL,NUP62,0.928832776587435,0.07377873,0.07118396,Kept,None,Kept,False,False,False,5737
CD8.c01.Tn.MAL,ATF5,0.9424556215979796,0.0545504,0.053114515,Kept,None,Kept,False,False,False,6681
CD8.c01.Tn.MAL,SIGLEC11,0.0,0.0,0.0,Kept,None,Kept,False,False,False,13346
CD8.c01.Tn.MAL,VRK3,0.9021769187113522,0.116173886,0.109906666,Kept,None,Kept,False,False,False,4241
CD8.c01.Tn.MAL,ZNF473,0.9780313101642573,0.016106823,0.015978485,Kept,None,Kept,False,False,False,9733
CD8.c01.Tn.MAL,CTD-2126E3.3,0.9972894001720288,0.0,0.0,Kept,None,Kept,False,False,False,13346
CD8.c01.Tn.MAL,CTD-2126E3.4,0.0,0.0,0.0,Kept,None,Kept,False,False,False,13346
CD8.c01.Tn.MAL,IZUMO2,0.0,0.0,0.0,Kept,None,Kept,False,False,False,13346
CD8.c01.Tn.MAL,MYH14,0.9993786337334393,0.0,0.0,Kept,None,Kept,False,False,False,13346
CD8.c01.Tn.MAL,KCNC3,0.9993916368526888,0.0,0.0,Kept,None,Kept,False,False,False,13346
CD8.c01.Tn.MAL,NR1H2,0.7517200297409119,0.40548038,0.34037915,Kept,None,Kept,False,False,False,1233
CD8.c01.Tn.MAL,NAPSA,0.9959128758256693,0.00805954,0.008027235,Kept,None,Kept,False,False,False,10996
CD8.c01.Tn.MAL,CTB-191K22.6,0.9992829189060852,0.0,0.0,Kept,None,Kept,False,False,False,13346
CD8.c01.Tn.MAL,POLD1,0.9696852958995901,0.018263385,0.018098611,Kept,None,Kept,False,False,False,9473
CD8.c01.Tn.MAL,SPIB,0.9989343526046149,0.0,0.0,Kept,None,Kept,False,False,False,13346
CD8.c01.Tn.MAL,MYBPC2,0.9993796611987131,0.0037529015,0.003745877,Kept,None,Kept,False,False,False,12425
CD8.c01.Tn.MAL,FAM71E1,0.9986547652081745,0.0024702298,0.0024671839,Kept,None,Kept,False,False,False,13188
CD8.c01.Tn.MAL,EMC10,0.7721336878659855,0.3072617,0.26793465,Kept,None,Kept,False,False,False,1662
CD8.c01.Tn.MAL,CTD-2545M3.2,0.9993868620169695,0.0,0.0,Kept,None,Kept,False,False,False,13346
