cluster,gene,gini,local_mean,log_local_mean,Status,Reason,Category,is_labeled,is_signature,is_extra,rank_local_mean
CD8.c16.MAIT.SLC4A10,CTC-209H22.3,0.9994096962021993,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,BNIP1,0.9558460943882835,0.058446713,0.056802467,Kept,None,Kept,False,False,False,7025
CD8.c16.MAIT.SLC4A10,NKX2-5,0.0,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,STC2,0.0,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,BOD1,0.949678163961714,0.09290574,0.08883996,Kept,None,Kept,False,False,False,5533
CD8.c16.MAIT.SLC4A10,CTB-43E15.1,0.0,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,LINC01484,0.9994167580437161,0.0,0.0,Filtered,Module_LINC_Noise (Redundant),Other Noise,False,False,False,13327
CD8.c16.MAIT.SLC4A10,LINC01485,0.0,0.0,0.0,Filtered,Module_LINC_Noise (Redundant),Other Noise,False,False,False,13327
CD8.c16.MAIT.SLC4A10,CPEB4,0.9605514347118352,0.036700692,0.03604326,Kept,None,Kept,False,False,False,8295
CD8.c16.MAIT.SLC4A10,HMP19,0.0,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,MSX2,0.9989566634308525,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,SFXN1,0.7954693318330922,0.21701136,0.19639815,Kept,None,Kept,False,False,False,2824
CD8.c16.MAIT.SLC4A10,HRH2,0.9970666165115005,0.0051097763,0.0050967657,Kept,None,Kept,False,False,False,11838
CD8.c16.MAIT.SLC4A10,THOC3,0.8585501252779818,0.14765161,0.13771778,Kept,None,Kept,False,False,False,4033
CD8.c16.MAIT.SLC4A10,RP11-826N14.2,0.0,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,FAM153B,0.999337246306184,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,RP11-844P9.2,0.0,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,SIMC1,0.9678116920639402,0.035841648,0.035214283,Kept,None,Kept,False,False,False,8345
CD8.c16.MAIT.SLC4A10,KIAA1191,0.8384400465589247,0.2701488,0.23913407,Kept,None,Kept,False,False,False,2255
CD8.c16.MAIT.SLC4A10,RP11-843P14.2,0.0,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,RP11-843P14.1,0.0,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,ARL10,0.9909341040374879,0.015960611,0.01583458,Kept,None,Kept,False,False,False,10021
