gene,mean,gini,Status,Reason,Category,local_mean,log_local_mean
LINC00396,0.0005327536,0.9993936808228245,Filtered,Module_LINC_Noise (Redundant),Uninformative IDs / predicted loci,0.0,0.0
COL4A1,0.000237852,0.9993559272617093,Kept,None,Kept,0.0,0.0
COL4A2,0.0,0.0,Kept,None,Kept,0.0,0.0
COL4A2-AS2,0.0,0.0,Kept,None,Kept,0.0,0.0
RAB20,0.010211087,0.9925807911215259,Kept,None,Kept,0.004489202,0.0044791554
RP11-90L1.8,0.00060117646,0.999388320315929,Kept,None,Kept,0.0,0.0
CARKD,0.046546314,0.9660436514375373,Kept,None,Kept,0.041851588,0.040999502
CARS2,0.061059702,0.9584814002520966,Kept,None,Kept,0.067938104,0.06572978
ING1,0.07953026,0.9451697885288434,Kept,None,Kept,0.094514996,0.09031134
LINC00346,0.0,0.0,Filtered,Module_LINC_Noise (Redundant),Uninformative IDs / predicted loci,0.0,0.0
ANKRD10,0.27096608,0.8238279728970188,Kept,None,Kept,0.23480271,0.21091121
RP11-365P13.5,0.0007538079,0.9992593723244798,Kept,None,Kept,0.0,0.0
LINC00431,0.0,0.0,Filtered,Module_LINC_Noise (Redundant),Uninformative IDs / predicted loci,0.0,0.0
ARHGEF7,0.284628,0.8227699804065471,Kept,None,Kept,0.21918042,0.19817884
TEX29,0.0004081595,0.9995311985810479,Kept,None,Kept,0.0,0.0
TUBGCP3,0.074529685,0.9475882973143359,Kept,None,Kept,0.07775044,0.07487594
RP11-88E10.4,0.0,0.0,Kept,None,Kept,0.0,0.0
RP11-88E10.5,0.0062683835,0.9955087917561265,Kept,None,Kept,0.0054176827,0.00540306
ATP11A,0.013833746,0.9903445503199426,Kept,None,Kept,0.011028867,0.010968492
ATP11A-AS1,0.0,0.0,Kept,None,Kept,0.0,0.0
MCF2L,0.005589698,0.9963664797617657,Kept,None,Kept,0.011404021,0.011339485
MCF2L-AS1,0.0010374237,0.999188057353103,Kept,None,Kept,0.0,0.0
F7,0.0006007664,0.9994277900186097,Kept,None,Kept,0.0,0.0
F10,0.0,0.0,Kept,None,Kept,0.0,0.0
PROZ,0.00026946628,0.9994052027581204,Kept,None,Kept,0.0,0.0
RP11-98F14.11,0.0,0.0,Kept,None,Kept,0.0,0.0
PCID2,0.20746924,0.8573083686386374,Kept,None,Kept,0.11788624,0.111439615
CUL4A,0.20412505,0.8611975321293717,Kept,None,Kept,0.119255915,0.1126641
LAMP1,0.5890331,0.6363340178582858,Kept,None,Kept,0.44083893,0.36522552
GRTP1,0.0,0.0,Kept,None,Kept,0.0,0.0
ADPRHL1,0.00086908054,0.9992436459286905,Kept,None,Kept,0.0,0.0
DCUN1D2,0.0112521555,0.9923577285549483,Kept,None,Kept,0.013024587,0.012940496
TMCO3,0.055172127,0.9596232588755251,Kept,None,Kept,0.010536745,0.01048162
TFDP1,0.17824784,0.8753076450982255,Kept,None,Kept,0.09560313,0.09130502
ATP4B,0.0,0.0,Kept,None,Kept,0.0,0.0
TMEM255B,0.0014755583,0.9988248448674685,Kept,None,Kept,0.0,0.0
GAS6-AS1,0.000613593,0.9993910681865251,Kept,None,Kept,0.0,0.0
GAS6,0.0041064625,0.9974729973123307,Kept,None,Kept,0.0,0.0
GAS6-AS2,0.0,0.0,Kept,None,Kept,0.0,0.0
LINC00565,0.0,0.0,Filtered,Module_LINC_Noise (Redundant),Uninformative IDs / predicted loci,0.0,0.0
RASA3,0.24863498,0.8425987403801696,Kept,None,Kept,0.14982703,0.13961153
CDC16,0.11037776,0.92515510060224,Kept,None,Kept,0.1307931,0.12291924
UPF3A,0.20835558,0.8597215920789498,Kept,None,Kept,0.20116733,0.18329386
CHAMP1,0.077820405,0.9420595794059515,Kept,None,Kept,0.041325174,0.040494107
LINC01054,0.0,0.0,Filtered,Module_LINC_Noise (Redundant),Uninformative IDs / predicted loci,0.0,0.0
AL589743.1,0.0,0.0,Kept,None,Kept,0.0,0.0
TTC5,0.07719941,0.9451442150553035,Kept,None,Kept,0.030832723,0.030366944
CTD-2292M16.8,0.00048116446,0.9994014824551672,Kept,None,Kept,0.0,0.0
CTD-2292M16.7,0.0,0.0,Kept,None,Kept,0.0,0.0
CCNB1IP1,0.17429061,0.8798161060139975,Kept,None,Kept,0.10861202,0.1031088
RPPH1,0.013226231,0.9909211739297505,Kept,None,Kept,0.023834607,0.023554996
PARP2,0.043832418,0.9674193969153162,Kept,None,Kept,0.020267922,0.020065261
RP11-203M5.2,0.00025545552,0.9993848692060874,Kept,None,Kept,0.0,0.0
TEP1,0.046601754,0.9671417811251416,Kept,None,Kept,0.04134825,0.040516265
KLHL33,0.00082268345,0.9992560235035406,Kept,None,Kept,0.0,0.0
OSGEP,0.18565254,0.8733548055134608,Kept,None,Kept,0.10522284,0.100046985
RP11-203M5.7,0.0,0.0,Kept,None,Kept,0.0,0.0
APEX1,0.30328292,0.7955856612894486,Kept,None,Kept,0.17592262,0.16205305
TMEM55B,0.13492115,0.9060535903535172,Kept,None,Kept,0.12261261,0.115658656
PNP,0.4043095,0.7599116237624074,Kept,None,Kept,0.19211192,0.17572646
RP11-203M5.8,0.00058548036,0.9993993324906472,Kept,None,Kept,0.0,0.0
RNASE10,0.0,0.0,Kept,None,Kept,0.0,0.0
RNASE4,0.0053421366,0.9965524947811222,Kept,None,Kept,0.0,0.0
ANG,0.006329613,0.9958380465833813,Kept,None,Kept,0.00544737,0.0054325867
RP11-903H12.5,0.000256041,0.999385763432697,Kept,None,Kept,0.0,0.0
RP11-903H12.3,0.0,0.0,Kept,None,Kept,0.0,0.0
RNASE6,0.013455157,0.99050018494876,Kept,None,Kept,0.011026812,0.010966459
RNASE1,0.009369349,0.9935289369032899,Kept,None,Kept,0.01543416,0.015316265
RNASE3,0.0,0.0,Kept,None,Kept,0.0,0.0
RNASE2,0.0,0.0,Kept,None,Kept,0.0,0.0
METTL17,0.1762896,0.880871086153891,Kept,None,Kept,0.1464358,0.13665782
RP11-84C10.4,0.0043755225,0.9968047274357252,Kept,None,Kept,0.0,0.0
SLC39A2,0.0,0.0,Kept,None,Kept,0.0,0.0
NDRG2,0.012335196,0.9919042497591071,Kept,None,Kept,0.02360954,0.023335144
ARHGEF40,0.007242636,0.9946994039087432,Kept,None,Kept,0.00544737,0.0054325867
ZNF219,0.0059616524,0.9950912635049045,Kept,None,Kept,0.0,0.0
TMEM253,0.0,0.0,Kept,None,Kept,0.0,0.0
HNRNPC,1.1048445,0.42317554555654285,Kept,None,Kept,0.7697923,0.5708622
RPGRIP1,0.00026202967,0.9993946808368858,Kept,None,Kept,0.0,0.0
SUPT16H,0.22866102,0.842536990786525,Kept,None,Kept,0.13572587,0.12727198
RP11-524O1.4,0.00085429236,0.9994487328298273,Kept,None,Kept,0.0059739207,0.005956148
CHD8,0.12107888,0.9157130407306484,Kept,None,Kept,0.0834751,0.08017356
RAB2B,0.07013761,0.9494695297683208,Kept,None,Kept,0.0153752705,0.015258268
TOX4,0.3359903,0.778138121783547,Kept,None,Kept,0.28267765,0.24894981
METTL3,0.054427773,0.961327784990523,Kept,None,Kept,0.05319839,0.051831618
SALL2,0.0037912326,0.997038401896979,Kept,None,Kept,0.0,0.0
AE000658.22,0.0,0.0,Kept,None,Kept,0.0,0.0
TRAV1-1,0.04935714,0.9810574825845225,Filtered,Module_TCR_Clone,Lineage Noise (TCR/Ig),0.04677572,0.0457147
OR10G2,0.0,0.0,Kept,None,Kept,0.0,0.0
TRAV1-2,0.11603101,0.9465555054996079,Filtered,Module_TCR_Clone,Lineage Noise (TCR/Ig),0.08277763,0.07952961
TRAV2,0.039334584,0.9802101262401407,Filtered,Module_TCR_Clone,Lineage Noise (TCR/Ig),0.024454653,0.024160426
AE000658.31,0.0,0.0,Kept,None,Kept,0.0,0.0
TRAV3,0.10239377,0.9648451588475255,Filtered,Module_TCR_Clone,Lineage Noise (TCR/Ig),0.08346539,0.0801646
TRAV4,0.10751814,0.9447477115968148,Filtered,Module_TCR_Clone,Lineage Noise (TCR/Ig),0.08148031,0.07833076
TRAV5,0.07750591,0.9681457687308741,Filtered,Module_TCR_Clone,Lineage Noise (TCR/Ig),0.04952038,0.04833328
TRAV6,0.040750034,0.9827272283808264,Filtered,Module_TCR_Clone,Lineage Noise (TCR/Ig),0.036410138,0.03576295
TRAV7,0.0,0.0,Filtered,Module_TCR_Clone,Lineage Noise (TCR/Ig),0.0,0.0
TRAV8-1,0.050434563,0.9774444996609061,Filtered,Module_TCR_Clone,Lineage Noise (TCR/Ig),0.044769112,0.043795917
TRAV9-1,0.0,0.0,Filtered,Module_TCR_Clone,Lineage Noise (TCR/Ig),0.0,0.0
TRAV10,0.034694012,0.9862666316274159,Filtered,Module_TCR_Clone,Lineage Noise (TCR/Ig),0.07579276,0.07305784
TRAV11,0.0,0.0,Filtered,Module_TCR_Clone,Lineage Noise (TCR/Ig),0.0,0.0
TRAV12-1,0.14969341,0.9376488219944823,Filtered,Module_TCR_Clone,Lineage Noise (TCR/Ig),0.16576792,0.15338004
TRAV8-2,0.11061963,0.9433402479366848,Filtered,Module_TCR_Clone,Lineage Noise (TCR/Ig),0.08293197,0.07967215
TRAV8-3,0.08273906,0.9663860327240725,Filtered,Module_TCR_Clone,Lineage Noise (TCR/Ig),0.037706103,0.037012607
TRAV13-1,0.09196318,0.963349261882366,Filtered,Module_TCR_Clone,Lineage Noise (TCR/Ig),0.09855784,0.09399826
TRAV12-2,0.1587372,0.9426692141644264,Filtered,Module_TCR_Clone,Lineage Noise (TCR/Ig),0.14749852,0.13758437
TRAV8-4,0.053723272,0.9788059097872636,Filtered,Module_TCR_Clone,Lineage Noise (TCR/Ig),0.036638007,0.03598279
TRAV8-5,0.0018160531,0.9983867391717063,Filtered,Module_TCR_Clone,Lineage Noise (TCR/Ig),0.0053435615,0.0053293356
TRAV13-2,0.06330489,0.9717003680956603,Filtered,Module_TCR_Clone,Lineage Noise (TCR/Ig),0.05283695,0.051488377
TRAV14DV4,0.16357745,0.941108852889044,Filtered,Module_TCR_Clone,Lineage Noise (TCR/Ig),0.088543355,0.08484043
TRAV9-2,0.060000416,0.9752593035607561,Filtered,Module_TCR_Clone,Lineage Noise (TCR/Ig),0.031178437,0.030702261
TRAV15,0.00059236726,0.9993136499268993,Filtered,Module_TCR_Clone,Lineage Noise (TCR/Ig),0.0,0.0
TRAV12-3,0.0569873,0.9791762223092948,Filtered,Module_TCR_Clone,Lineage Noise (TCR/Ig),0.08717308,0.08358082
TRAV8-6,0.04941345,0.9769203549264646,Filtered,Module_TCR_Clone,Lineage Noise (TCR/Ig),0.09212768,0.08812779
TRAV16,0.050385635,0.9777009484803802,Filtered,Module_TCR_Clone,Lineage Noise (TCR/Ig),0.034484997,0.033903714
TRAV17,0.09154628,0.9638948621971315,Filtered,Module_TCR_Clone,Lineage Noise (TCR/Ig),0.12577608,0.11847265
TRAV18,0.009164443,0.9934885297365088,Filtered,Module_TCR_Clone,Lineage Noise (TCR/Ig),0.0041451803,0.0041366126
TRAV19,0.13372394,0.9475211841647203,Filtered,Module_TCR_Clone,Lineage Noise (TCR/Ig),0.15320726,0.14254698
TRAV20,0.09460008,0.9697956246800552,Filtered,Module_TCR_Clone,Lineage Noise (TCR/Ig),0.034089055,0.0335209
TRAV21,0.08058495,0.9724797705809206,Filtered,Module_TCR_Clone,Lineage Noise (TCR/Ig),0.040532514,0.039732616
TRAV22,0.033301793,0.9848444683516736,Filtered,Module_TCR_Clone,Lineage Noise (TCR/Ig),0.018559055,0.018388938
TRAV23DV6,0.030292168,0.9858602418378544,Filtered,Module_TCR_Clone,Lineage Noise (TCR/Ig),0.017214997,0.017068498
TRDV1,0.09145052,0.9648068406285799,Filtered,Module_TCR_Clone,Lineage Noise (TCR/Ig),0.028461069,0.028063577
TRAV24,0.02605195,0.9879511074307216,Filtered,Module_TCR_Clone,Lineage Noise (TCR/Ig),0.0051631127,0.0051498297
TRAV25,0.035852592,0.9841938914644486,Filtered,Module_TCR_Clone,Lineage Noise (TCR/Ig),0.031246321,0.03076809
TRAV26-1,0.053940237,0.9741208152057433,Filtered,Module_TCR_Clone,Lineage Noise (TCR/Ig),0.046490353,0.045442045
TRAV8-7,0.0,0.0,Filtered,Module_TCR_Clone,Lineage Noise (TCR/Ig),0.0,0.0
TRAV27,0.03400309,0.9851792785134206,Filtered,Module_TCR_Clone,Lineage Noise (TCR/Ig),0.037023816,0.036354896
TRAV28,0.0,0.0,Filtered,Module_TCR_Clone,Lineage Noise (TCR/Ig),0.0,0.0
TRAV29DV5,0.10899158,0.9567542052513109,Filtered,Module_TCR_Clone,Lineage Noise (TCR/Ig),0.1045084,0.09940035
TRAV30,0.031740263,0.9883517755120144,Filtered,Module_TCR_Clone,Lineage Noise (TCR/Ig),0.021458967,0.021231964
TRAV26-2,0.026059713,0.9893413774408726,Filtered,Module_TCR_Clone,Lineage Noise (TCR/Ig),0.047307156,0.04622226
TRAV34,0.007454684,0.995276267305905,Filtered,Module_TCR_Clone,Lineage Noise (TCR/Ig),0.0057311384,0.005714778
TRAV35,0.022256479,0.9892163373309222,Filtered,Module_TCR_Clone,Lineage Noise (TCR/Ig),0.017509582,0.017358055
TRAV36DV7,0.015302365,0.9932003157904135,Filtered,Module_TCR_Clone,Lineage Noise (TCR/Ig),0.020716289,0.020504626
TRAV37,0.0005772124,0.999401910536127,Filtered,Module_TCR_Clone,Lineage Noise (TCR/Ig),0.0,0.0
TRAV38-1,0.035954505,0.9855682808787877,Filtered,Module_TCR_Clone,Lineage Noise (TCR/Ig),0.04457544,0.043610528
TRAV38-2DV8,0.063979,0.9798459848866701,Filtered,Module_TCR_Clone,Lineage Noise (TCR/Ig),0.080281846,0.077221975
TRAV39,0.013703363,0.9934536724640728,Filtered,Module_TCR_Clone,Lineage Noise (TCR/Ig),0.0,0.0
TRAV40,0.0061763115,0.996830024407255,Filtered,Module_TCR_Clone,Lineage Noise (TCR/Ig),0.0,0.0
TRAV41,0.02089311,0.9894882572280156,Filtered,Module_TCR_Clone,Lineage Noise (TCR/Ig),0.0052545215,0.0052407645
TRDV2,0.029333204,0.9900809216388153,Filtered,Module_TCR_Clone,Lineage Noise (TCR/Ig),0.008792425,0.008753996
TRDJ1,0.0,0.0,Filtered,Module_TCR_Clone,Lineage Noise (TCR/Ig),0.0,0.0
TRDJ2,0.0,0.0,Filtered,Module_TCR_Clone,Lineage Noise (TCR/Ig),0.0,0.0
TRDJ3,0.0,0.0,Filtered,Module_TCR_Clone,Lineage Noise (TCR/Ig),0.0,0.0
TRDC,0.040719226,0.9778711192066497,Kept,None,Kept,0.009757972,0.00971067
TRDV3,0.0078034964,0.9966994215916355,Filtered,Module_TCR_Clone,Lineage Noise (TCR/Ig),0.0,0.0
TRAJ58,0.0,0.0,Filtered,Module_TCR_Clone,Lineage Noise (TCR/Ig),0.0,0.0
TRAJ57,0.00036232296,0.9995002270432253,Filtered,Module_TCR_Clone,Lineage Noise (TCR/Ig),0.0,0.0
TRAJ56,0.0,0.0,Filtered,Module_TCR_Clone,Lineage Noise (TCR/Ig),0.0,0.0
TRAJ54,0.0,0.0,Filtered,Module_TCR_Clone,Lineage Noise (TCR/Ig),0.0,0.0
TRAJ53,0.0,0.0,Filtered,Module_TCR_Clone,Lineage Noise (TCR/Ig),0.0,0.0
TRAJ52,0.0,0.0,Filtered,Module_TCR_Clone,Lineage Noise (TCR/Ig),0.0,0.0
TRAJ50,0.0,0.0,Filtered,Module_TCR_Clone,Lineage Noise (TCR/Ig),0.0,0.0
TRAJ49,0.0,0.0,Filtered,Module_TCR_Clone,Lineage Noise (TCR/Ig),0.0,0.0
TRAJ48,0.0,0.0,Filtered,Module_TCR_Clone,Lineage Noise (TCR/Ig),0.0,0.0
